
2020-01-01,0,0.0,false
2020-01-02,0,0.0,false
2020-01-03,0,0.0,false
2020-01-04,0,0.0,false
2020-01-05,0,0.0,false
2020-01-06,0,0.0,false
2020-01-07,0,0.0,false
2020-01-08,0,0.0,false
2020-01-09,0,0.0,false
2020-01-10,0,0.0,false
2020-01-11,0,0.0,false
2020-01-12,180,25.714285714285715,true
2020-01-13,0,25.714285714285715,false
2020-01-14,0,25.714285714285715,false
2020-01-15,0,25.714285714285715,false
2020-01-16,0,25.714285714285715,false
2020-01-17,0,25.714285714285715,false
2020-01-18,0,25.714285714285715,false
2020-01-19,362,51.714285714285715,true
2020-01-20,0,51.714285714285715,false
2020-01-21,1,51.857142857142854,false
2020-01-22,8,53.0,false
2020-01-23,108,68.42857142857143,true
2020-01-24,297,110.85714285714286,true
2020-01-25,507,183.28571428571428,true
2020-01-26,8268,1312.7142857142858,true
2020-01-27,823,1430.2857142857142,false
2020-01-28,2667,1811.142857142857,false
2020-01-29,620,1898.5714285714287,false
2020-01-30,2108,2184.285714285714,false
2020-01-31,1740,2390.4285714285716,false
2020-02-01,2177,2629.0,false
2020-02-02,54929,9294.857142857143,true
2020-02-03,3127,9624.0,false
2020-02-04,4042,9820.42857142857,false
2020-02-05,3793,10273.714285714286,false
2020-02-06,3218,10432.285714285714,false
2020-02-07,3652,10705.42857142857,false
2020-02-08,2795,10793.714285714286,false
2020-02-09,94992,16517.0,true
2020-02-10,2667,16451.285714285714,false
2020-02-11,2104,16174.42857142857,false
2020-02-12,486,15702.0,false
2020-02-13,15222,17416.85714285714,false
2020-02-14,6610,17839.428571428572,false
2020-02-15,2245,17760.85714285714,false
2020-02-16,128036,22481.428571428572,true
2020-02-17,2126,22404.14285714286,false
2020-02-18,1975,22385.714285714286,false
2020-02-19,607,22403.0,false
2020-02-20,678,20325.285714285714,false
2020-02-21,761,19489.714285714286,false
2020-02-22,1944,19446.714285714286,false
2020-02-23,37479,6510.0,true
2020-02-24,775,6317.0,false
2020-02-25,1144,6198.285714285715,false
2020-02-26,1432,6316.142857142857,false
2020-02-27,2048,6511.857142857143,false
2020-02-28,2507,6761.285714285715,false
2020-02-29,3474,6979.857142857143,false
2020-03-01,36817,6885.285714285715,true
2020-03-02,3168,7227.142857142857,false
2020-03-03,4846,7756.0,false
2020-03-04,6186,8435.142857142857,false
2020-03-05,8368,9338.0,false
2020-03-06,11718,10653.857142857143,false
2020-03-07,15231,12333.42857142857,false
2020-03-08,93022,20362.714285714286,true
2020-03-09,8349,21102.85714285714,false
2020-03-10,11892,22109.428571428572,false
2020-03-11,19093,23953.285714285714,false
2020-03-12,25501,26400.85714285714,false
2020-03-13,38581,30238.428571428572,false
2020-03-14,49173,35087.28571428572,false
2020-03-15,291196,63397.857142857145,true
2020-03-16,28577,66287.57142857143,false
2020-03-17,35930,69721.57142857143,false
2020-03-18,49674,74090.28571428571,false
2020-03-19,77261,81484.57142857143,false
2020-03-20,106937,91249.71428571429,false
2020-03-21,138544,104017.0,false
2020-03-22,814777,178814.2857142857,true
2020-03-23,97260,188626.14285714287,false
2020-03-24,116343,200113.7142857143,false
2020-03-25,145311,213776.14285714287,false
2020-03-26,209161,232619.0,false
2020-03-27,270298,255956.2857142857,false
2020-03-28,340387,284791.0,false
2020-03-29,1585721,394925.85714285716,true
2020-03-30,189476,408099.5714285714,false
2020-03-31,241095,425921.28571428574,false
2020-04-01,303571,448529.85714285716,false
2020-04-02,367427,471139.28571428574,false
2020-04-03,447751,496489.71428571426,false
2020-04-04,507615,520379.4285714286,false
2020-04-05,1999102,579433.8571428572,true
2020-04-06,244478,587291.2857142857,false
2020-04-07,287123,593866.7142857143,false
2020-04-08,353474,600995.7142857143,false
2020-04-09,431421,610137.7142857143,false
2020-04-10,511876,619298.4285714285,false
2020-04-11,582465,629991.2857142857,false
2020-04-12,2226799,662519.4285714285,true
2020-04-13,304244,671057.4285714285,false
2020-04-14,374377,683522.2857142857,false
2020-04-15,432654,694833.7142857143,false
2020-04-16,516373,706969.7142857143,false
2020-04-17,602420,719904.5714285715,false
2020-04-18,671401,732609.7142857143,false
2020-04-19,2204064,729361.8571428572,true
2020-04-20,356361,736807.1428571428,false
2020-04-21,409835,741872.5714285715,false
2020-04-22,486025,749497.0,false
2020-04-23,567461,756795.2857142857,false
2020-04-24,654886,764290.4285714285,false
2020-04-25,733129,773108.7142857143,false
2020-04-26,2332105,791400.2857142857,true
2020-04-27,381486,794989.5714285715,false
2020-04-28,446112,800172.0,false
2020-04-29,515371,804364.2857142857,false
2020-04-30,596373,808494.5714285715,false
2020-05-01,680891,812209.5714285715,false
2020-05-02,746044,814054.5714285715,false
2020-05-03,2341043,815331.4285714285,true
2020-05-04,396635,817495.5714285715,false
2020-05-05,467162,820502.7142857143,false
2020-05-06,549027,825310.7142857143,false
2020-05-07,633793,830656.4285714285,false
2020-05-08,714994,835528.2857142857,false
2020-05-09,789985,841805.5714285715,false
2020-05-10,2497201,864113.8571428572,true
2020-05-11,399352,864502.0,false
2020-05-12,478161,866073.2857142857,false
2020-05-13,552833,866617.0,false
2020-05-14,646819,868477.8571428572,false
2020-05-15,734686,871291.0,false
2020-05-16,820495,875649.5714285715,false
2020-05-17,2624989,893905.0,true
2020-05-18,429202,898169.2857142857,false
2020-05-19,513287,903187.2857142857,false
2020-05-20,612671,911735.5714285715,false
2020-05-21,711529,920979.8571428572,false
2020-05-22,805127,931042.8571428572,false
2020-05-23,897232,942005.2857142857,false
2020-05-24,2990282,994190.0,true
2020-05-25,444493,996374.4285714285,false
2020-05-26,524303,997948.1428571428,false
2020-05-27,617121,998583.8571428572,false
2020-05-28,727818,1000910.8571428572,false
2020-05-29,841839,1006155.4285714285,false
2020-05-30,965430,1015898.0,false
2020-05-31,3180484,1043069.7142857143,true
2020-06-01,508771,1052252.2857142857,false
2020-06-02,621757,1066174.2857142857,false
2020-06-03,721232,1081047.2857142857,false
2020-06-04,849478,1098427.2857142857,false
2020-06-05,971684,1116976.5714285714,false
2020-06-06,1086658,1134294.857142857,false
2020-06-07,3647525,1201015.0,true
2020-06-08,527722,1203722.2857142857,false
2020-06-09,642712,1206715.857142857,false
2020-06-10,768360,1213448.4285714286,false
2020-06-11,891608,1219467.0,false
2020-06-12,1007254,1224548.4285714286,false
2020-06-13,1130413,1230799.142857143,false
2020-06-14,3885811,1264840.0,true
2020-06-15,561793,1269707.2857142857,false
2020-06-16,694293,1277076.0,false
2020-06-17,823979,1285021.5714285714,false
2020-06-18,950541,1293440.5714285714,false
2020-06-19,1118130,1309280.0,false
2020-06-20,1292237,1332397.7142857143,false
2020-06-21,4371099,1401724.5714285714,true
2020-06-22,581146,1404489.2857142857,false
2020-06-23,733735,1410123.857142857,false
2020-06-24,885085,1418853.2857142857,false
2020-06-25,1049180,1432944.5714285714,false
2020-06-26,1231050,1449076.0,false
2020-06-27,1389712,1463001.0,false
2020-06-28,4864691,1533514.142857143,true
2020-06-29,660535,1544855.4285714286,false
2020-06-30,831343,1558799.4285714286,false
2020-07-01,1016034,1577506.4285714286,false
2020-07-02,1203456,1599545.857142857,false
2020-07-03,1386535,1621758.0,false
2020-07-04,1557987,1645797.2857142857,false
2020-07-05,5482288,1734025.4285714286,true
2020-07-06,691463,1738443.7142857143,false
2020-07-07,883058,1745831.5714285714,false
2020-07-08,1075323,1754301.4285714286,false
2020-07-09,1274288,1764420.2857142857,false
2020-07-10,1492384,1779541.5714285714,false
2020-07-11,1683726,1797504.2857142857,false
2020-07-12,5869268,1852787.142857143,true
2020-07-13,761408,1862779.2857142857,false
2020-07-14,961158,1873936.4285714286,false
2020-07-15,1169040,1887324.5714285714,false
2020-07-16,1398724,1905101.142857143,false
2020-07-17,1608982,1921758.0,false
2020-07-18,1823208,1941684.0,false
2020-07-19,6417620,2020020.0,true
2020-07-20,811588,2027188.5714285714,false
2020-07-21,1026303,2036495.0,false
2020-07-22,1274487,2051558.857142857,false
2020-07-23,1520678,2068980.857142857,false
2020-07-24,1784023,2093986.7142857143,false
2020-07-25,2009978,2120668.1428571427,false
2020-07-26,7124124,2221597.285714286,true
2020-07-27,862445,2228862.5714285714,false
2020-07-28,1095634,2238767.0,false
2020-07-29,1339356,2248034.0,false
2020-07-30,1589651,2257887.285714286,false
2020-07-31,1840308,2265928.0,false
2020-08-01,2058408,2272846.5714285714,false
2020-08-02,7570408,2336601.4285714286,true
2020-08-03,875636,2338485.8571428573,false
2020-08-04,1109147,2340416.285714286,false
2020-08-05,1337721,2340182.714285714,false
2020-08-06,1587422,2339864.285714286,false
2020-08-07,1846552,2340756.285714286,false
2020-08-08,2089215,2345157.285714286,false
2020-08-09,7694508,2362885.8571428573,true
2020-08-10,970456,2376431.5714285714,false
2020-08-11,1194227,2388585.8571428573,false
2020-08-12,1428614,2401570.5714285714,false
2020-08-13,1668065,2413091.0,false
2020-08-14,1953161,2428320.8571428573,false
2020-08-15,2164571,2439086.0,false
2020-08-16,7937746,2473834.285714286,true
2020-08-17,986546,2476132.8571428573,false
2020-08-18,1207541,2478034.8571428573,false
2020-08-19,1439093,2479531.8571428573,false
2020-08-20,1661585,2478606.1428571427,false
2020-08-21,1894443,2470217.8571428573,false
2020-08-22,2131343,2465471.0,false
2020-08-23,7792785,2444762.285714286,true
2020-08-24,1035910,2451814.285714286,false
2020-08-25,1234067,2455603.714285714,false
2020-08-26,1466673,2459543.714285714,false
2020-08-27,1699379,2464942.8571428573,false
2020-08-28,1955627,2473683.4285714286,false
2020-08-29,2197323,2483109.1428571427,false
2020-08-30,8095406,2526340.714285714,true
2020-08-31,1116740,2537887.8571428573,false
2020-09-01,1332103,2551893.0,false
2020-09-02,1549193,2563681.5714285714,false
2020-09-03,1780025,2575202.4285714286,false
2020-09-04,2063450,2590605.714285714,false
2020-09-05,2312565,2607068.8571428573,false
2020-09-06,8587723,2677399.8571428573,true
2020-09-07,1104937,2675713.714285714,false
2020-09-08,1288013,2669415.1428571427,false
2020-09-09,1516750,2664780.4285714286,false
2020-09-10,1761207,2662092.1428571427,false
2020-09-11,2059302,2661499.5714285714,false
2020-09-12,2322034,2662852.285714286,false
2020-09-13,8628130,2668624.714285714,true
2020-09-14,1207249,2683240.714285714,false
2020-09-15,1423645,2702616.714285714,false
2020-09-16,1666348,2723987.8571428573,false
2020-09-17,1927809,2747788.1428571427,false
2020-09-18,2229675,2772127.1428571427,false
2020-09-19,2497960,2797259.4285714286,false
2020-09-20,9254291,2886711.0,true
2020-09-21,1267166,2895270.5714285714,false
2020-09-22,1482247,2903642.285714286,false
2020-09-23,1731403,2912935.8571428573,false
2020-09-24,1990174,2921845.1428571427,false
2020-09-25,2293989,2931032.8571428573,false
2020-09-26,2557120,2939484.285714286,false
2020-09-27,9317049,2948449.714285714,true
2020-09-28,1310575,2954651.0,false
2020-09-29,1537307,2962516.714285714,false
2020-09-30,1772772,2968426.5714285714,false
2020-10-01,2044597,2976201.285714286,false
2020-10-02,2353652,2984724.5714285714,false
2020-10-03,2627468,2994774.285714286,false
2020-10-04,9523557,3024275.4285714286,true
2020-10-05,1379910,3034180.4285714286,false
2020-10-06,1611185,3044734.4285714286,false
2020-10-07,1895627,3062285.1428571427,false
2020-10-08,2206385,3085397.714285714,false
2020-10-09,2546518,3112950.0,false
2020-10-10,2880537,3149102.714285714,false
2020-10-11,10660936,3311585.4285714286,true
2020-10-12,1472450,3324805.4285714286,false
2020-10-13,1704911,3338194.8571428573,false
2020-10-14,2022332,3356295.5714285714,false
2020-10-15,2367857,3379363.0,false
2020-10-16,2751772,3408685.0,false
2020-10-17,3086733,3438141.5714285714,false
2020-10-18,11828197,3604893.1428571427,true
2020-10-19,1607510,3624187.4285714286,false
2020-10-20,1861428,3646547.0,false
2020-10-21,2209001,3673214.0,false
2020-10-22,2652863,3713929.1428571427,false
2020-10-23,3128929,3767808.714285714,false
2020-10-24,3558914,3835263.1428571427,false
2020-10-25,14167349,4169427.714285714,true
2020-10-26,1752964,4190206.8571428573,false
2020-10-27,2093143,4223309.0,false
2020-10-28,2527267,4268775.571428572,false
2020-10-29,3012188,4320107.714285715,false
2020-10-30,3568514,4382905.571428572,false
2020-10-31,4001107,4446076.0,false
2020-11-01,16201205,4736626.857142857,true
2020-11-02,1920947,4760624.428571428,false
2020-11-03,2363502,4799247.142857143,false
2020-11-04,2740911,4829767.714285715,false
2020-11-05,3306622,4871829.714285715,false
2020-11-06,3907024,4920188.285714285,false
2020-11-07,4475953,4988023.428571428,false
2020-11-08,17539125,5179154.857142857,true
2020-11-09,2058737,5198839.142857143,false
2020-11-10,2544887,5224751.285714285,false
2020-11-11,3047262,5268515.714285715,false
2020-11-12,3625910,5314128.285714285,false
2020-11-13,4274341,5366602.142857143,false
2020-11-14,4814863,5415017.857142857,false
2020-11-15,18087213,5493316.142857143,true
2020-11-16,2261712,5522312.571428572,false
2020-11-17,2748947,5551464.0,false
2020-11-18,3295318,5586900.571428572,false
2020-11-19,3882488,5623554.571428572,false
2020-11-20,4513007,5657649.714285715,false
2020-11-21,5041236,5689988.714285715,false
2020-11-22,18170729,5701919.571428572,true
2020-11-23,2447463,5728455.428571428,false
2020-11-24,2866960,5745314.428571428,false
2020-11-25,3400642,5760360.714285715,false
2020-11-26,3767561,5743942.571428572,false
2020-11-27,4399436,5727718.142857143,false
2020-11-28,4837116,5698558.142857143,false
2020-11-29,17527377,5606650.714285715,true
2020-11-30,2348378,5592495.714285715,false
2020-12-01,2798007,5582645.285714285,false
2020-12-02,3302950,5568689.285714285,false
2020-12-03,3877062,5584332.285714285,false
2020-12-04,4452475,5591909.285714285,false
2020-12-05,4954014,5608609.0,false
2020-12-06,14880365,5230464.428571428,true
2020-12-07,2502282,5252450.714285715,false
2020-12-08,2985219,5279195.285714285,false
2020-12-09,3508780,5308599.571428572,false
2020-12-10,3613665,5270971.428571428,false
2020-12-11,4290762,5247869.571428572,false
2020-12-12,4867828,5235557.285714285,false
2020-12-13,14796767,5223614.714285715,true
2020-12-14,1918883,5140272.0,false
2020-12-15,2406929,5057659.142857143,false
2020-12-16,3068948,4994826.0,false
2020-12-17,3732807,5011846.285714285,false
2020-12-18,4411790,5029136.0,false
2020-12-19,4950172,5040899.428571428,false
2020-12-20,13885851,4910768.571428572,true
2020-12-21,1943674,4914310.142857143,false
2020-12-22,2417486,4915818.285714285,false
2020-12-23,3040311,4911727.285714285,false
2020-12-24,3643975,4899037.0,false
2020-12-25,3971833,4836186.0,false
2020-12-26,4566208,4781334.0,false
2020-12-27,12569996,4593354.714285715,true
2020-12-28,1771503,4568758.857142857,false
2020-12-29,2282171,4549428.142857143,false
2020-12-30,2929967,4533664.714285715,false
2020-12-31,3700567,4541749.285714285,false
2021-01-01,4053430,4553406.0,false
2021-01-02,4747446,4579297.142857143,false
2021-01-03,13125085,4658595.571428572,true
2021-01-04,2053984,4698950.0,false
2021-01-05,2631483,4748851.714285715,false
2021-01-06,3377588,4812797.571428572,false
2021-01-07,4125000,4873430.857142857,false
2021-01-08,4930422,4998715.428571428,false
2021-01-09,5588469,5118861.571428572,false
2021-01-10,15387235,5442025.857142857,true
2021-01-11,2358218,5485487.857142857,false
2021-01-12,2836334,5514752.285714285,false
2021-01-13,3437674,5523336.0,false
2021-01-14,4129077,5523918.428571428,false
2021-01-15,4853743,5512964.285714285,false
2021-01-16,5414223,5488072.0,false
2021-01-17,14561607,5370125.142857143,true
2021-01-18,2154994,5341093.142857143,false
2021-01-19,2524278,5296513.714285715,false
2021-01-20,3080426,5245478.285714285,false
2021-01-21,3671475,5180106.571428572,false
2021-01-22,4261554,5095508.142857143,false
2021-01-23,4783991,5005475.0,false
2021-01-24,12912418,4769876.571428572,true
2021-01-25,2076932,4758724.857142857,false
2021-01-26,2417185,4743425.857142857,false
2021-01-27,2851748,4710757.571428572,false
2021-01-28,3411332,4673594.285714285,false
2021-01-29,3934651,4626893.857142857,false
2021-01-30,4387903,4570309.857142857,false
2021-01-31,11603973,4383389.142857143,true
2021-02-01,2018869,4375094.428571428,false
2021-02-02,2281510,4355712.285714285,false
2021-02-03,2685254,4331927.428571428,false
2021-02-04,3112117,4289182.428571428,false
2021-02-05,3574796,4237774.571428572,false
2021-02-06,3937129,4173378.285714286,false
2021-02-07,10078601,3955468.0,true
2021-02-08,1869437,3934120.5714285714,false
2021-02-09,2159094,3916632.5714285714,false
2021-02-10,2497736,3889844.285714286,false
2021-02-11,2878232,3856432.1428571427,false
2021-02-12,3232353,3807511.714285714,false
2021-02-13,3558597,3753435.714285714,false
2021-02-14,8912335,3586826.285714286,true
2021-02-15,1829006,3581050.4285714286,false
2021-02-16,2087371,3570804.285714286,false
2021-02-17,2391360,3555607.714285714,false
2021-02-18,2723324,3533478.0,false
2021-02-19,3071756,3510535.5714285714,false
2021-02-20,3386300,3485921.714285714,false
2021-02-21,8424149,3416180.8571428573,true
2021-02-22,1925310,3429938.5714285714,false
2021-02-23,2220189,3448912.5714285714,false
2021-02-24,2574606,3475090.5714285714,false
2021-02-25,2944820,3506732.8571428573,false
2021-02-26,3335988,3544480.285714286,false
2021-02-27,3670982,3585149.1428571427,false
2021-02-28,9074031,3677989.4285714286,true
2021-03-01,2023935,3692078.714285714,false
2021-03-02,2283933,3701185.0,false
2021-03-03,2640059,3710535.4285714286,false
2021-03-04,3010147,3719867.8571428573,false
2021-03-05,3383685,3726681.714285714,false
2021-03-06,3743939,3737104.1428571427,false
2021-03-07,9430109,3787972.4285714286,true
2021-03-08,2148351,3805746.1428571427,false
2021-03-09,2453153,3829920.4285714286,false
2021-03-10,2826927,3856615.8571428573,false
2021-03-11,3231405,3888224.1428571427,false
